from_sub,to_sub,voltage_kv,length_km,category,circuits,X_pu,MVAmax,intersects
140353,140329,345,0.25133989277484736,mst,1,0.00013789115730474718,1082,False
120437,120462,345,0.13574677873039284,mst,1,7.447397312408865e-05,1082,False
220141,220160,345,1.0837904906635887,mst,1,0.0005945937327480138,1082,False
120468,120437,345,0.4227637851730568,delaunay,1,0.00023193845975047773,1082,False
120468,120462,345,0.30739558834832464,mst,1,0.0001686446706082386,1082,False
111317,110417,345,3.591596130619172,delaunay,1,0.0019704366925388105,1082,False
111346,111269,345,11.719896215059702,delaunay,1,0.006429819137520676,1082,False
111323,111317,345,16.898812212827668,delaunay,1,0.009271097983597116,1082,False
111310,110417,345,10.33989779573965,delaunay,1,0.005672718555444649,1082,False
111323,111269,345,16.14839151140476,neighbor_2,1,0.008859398997645292,1082,False
150521,150475,345,0.4750757412614815,mst,1,0.00026063806682944545,1082,False
160252,160188,345,1.083951499688534,mst,1,0.000594682066201733,1082,False
120440,120471,345,0.15216162716876017,mst,1,8.34795568504099e-05,1082,False
111337,111207,345,1.26810879488588,mst,1,0.0006957152220629948,1082,False
150479,150487,345,6.465418539430149,mst,1,0.003547085323459683,1082,False
111332,110440,345,25.68940078598923,neighbor_2,1,0.014093827946440636,1082,False
111332,111346,345,23.420318501066117,neighbor_2,1,0.012848954405541839,1082,False
111179,111317,345,21.247470371412465,neighbor_2,1,0.011656877254805579,1082,False
111393,111346,345,28.51938315360727,neighbor_2,1,0.015646424868141603,1082,False
111332,111393,345,32.23520173508775,neighbor_2,1,0.017685013008201893,1082,False
111179,111370,345,0.29337296318553874,mst,1,0.00016095151855505715,1082,False
210323,210326,345,1.3496566233137823,mst,1,0.0007404543373441714,1082,False
160264,160215,345,4.607603331784166,mst,1,0.0025278428696954925,1082,False
111300,111284,345,6.491545658080961,mst,1,0.003561419294036435,1082,False
111362,111389,345,0.3327920112179174,mst,1,0.00018257776376836806,1082,False
150521,150440,345,6.478764667496534,delaunay,1,0.003554407332808432,1082,False
150443,150475,345,8.199223559388457,delaunay,1,0.004498292782424418,1082,False
150513,150503,345,33.79449802988416,delaunay,1,0.018540480750694692,1082,False
111393,111353,345,13.670844262733619,delaunay,1,0.0075001565247343445,1082,False
111393,111293,345,14.079660679060463,delaunay,1,0.007724443119871021,1082,False
111279,111353,345,1.067932442683005,mst,1,0.0005858936232488992,1082,False
130354,130329,345,4.105393576947654,mst,1,0.00225231842532814,1082,False
200171,200167,345,1.423558529107022,mst,1,0.0007809987141414707,1082,False
110742,111067,345,12.534850995488423,mst,1,0.006876923083431162,1082,False
240215,240237,345,10.869330617425659,mst,1,0.005963178234134807,1082,False
140360,140338,345,9.346634518268852,mst,1,0.005127790246107591,1082,False
220128,220179,345,14.891526022972796,mst,1,0.008169852126024984,1082,False
110972,111067,345,16.31353053800848,mst,1,0.008949998270379783,1082,False
160247,160256,345,1.6998032309382236,mst,1,0.0009325532533523714,1082,False
111216,110126,345,14.24375274562392,mst,1,0.007814468004950573,1082,False
111035,110585,345,28.00013994529507,delaunay,1,0.015361555458330336,1082,False
150375,150440,345,41.59643907951724,delaunay,1,0.02282081471869335,1082,False
240012,120151,345,92.74647092598897,delaunay,1,0.050882961995102546,1082,False
111189,111171,345,28.59880827905367,delaunay,1,0.015689999417115772,1082,False
110160,110585,345,44.97530291387164,delaunay,1,0.02467454131716713,1082,False
240257,240273,345,10.265710839888177,mst,1,0.0056320177932761865,1082,False
240273,220184,345,18.23929746343022,mst,1,0.010006520683570623,1082,False
170562,170479,345,5.245554098740736,mst,1,0.002877838123484731,1082,False
140372,230263,345,26.483737417751136,mst,1,0.01452962027623734,1082,False
210335,210275,345,6.789562333240125,mst,1,0.003724918465537326,1082,False
120415,120198,345,91.48801115523165,neighbor_2,1,0.05019254046155536,1082,False
190170,190178,345,23.435985729877004,neighbor_2,1,0.012857549827019268,1082,False
140372,230068,345,58.634616445057794,neighbor_2,1,0.03216837180308569,1082,False
150513,150497,345,35.46491029964932,neighbor_2,1,0.01945690941035161,1082,False
111300,111305,345,40.51330285751131,neighbor_2,1,0.022226579933589487,1082,False
270211,270153,345,11.746804135593573,mst,1,0.006444581474936024,1082,False
270179,270216,345,11.518296106728142,mst,1,0.0063192164315845215,1082,False
270179,270211,345,12.39007713297996,mst,1,0.006797496633342503,1082,False
230288,230273,345,16.11720347575827,mst,1,0.00884228848533514,1082,False
160271,160188,345,13.8085867484602,mst,1,0.007575725391089696,1082,False
140272,210171,345,52.55557679241865,delaunay,1,0.0288332633022049,1082,False
210335,140266,345,54.13015945390623,delaunay,1,0.029697117515984684,1082,False
140272,210335,345,57.675280453670304,delaunay,1,0.031642056825244035,1082,False
140272,210275,345,58.65780144250095,delaunay,1,0.032181091654655006,1082,False
220141,220099,345,24.12182260870211,delaunay,1,0.013233816562472153,1082,False
140338,140303,345,10.396730077826318,mst,1,0.005703898122932649,1082,False
240257,240251,345,21.46416083694315,mst,1,0.011775758896470387,1082,False
160284,160289,345,14.516150470696925,mst,1,0.007963911999466576,1082,False
140185,140303,345,17.445843277375047,mst,1,0.009571212484877887,1082,False
130357,170517,345,10.198422204268567,mst,1,0.005595101616792586,1082,False
240318,220204,345,89.78498421530642,neighbor_2,1,0.049258218603314516,1082,False
120415,120148,345,49.151712587128046,neighbor_2,1,0.02696582089426139,1082,False
120415,270206,345,30.797302627233417,neighbor_2,1,0.01689614670496402,1082,False
120440,120351,345,49.927629885731264,neighbor_2,1,0.027391507931428284,1082,False
220141,220210,345,79.4638083843901,neighbor_2,1,0.043595771371566255,1082,False
230072,230068,345,34.50375344807857,mst,1,0.018929595464478307,1082,False
150265,260137,345,19.60923472343854,mst,1,0.010758101469779766,1082,False
240237,240262,345,15.881931119034691,mst,1,0.008713212367762785,1082,False
240302,240315,345,20.00594580902672,mst,1,0.010975746787056878,1082,False
200127,200167,345,14.139487593055298,mst,1,0.007757265615009544,1082,False
230207,230068,345,50.49354080725575,delaunay,1,0.027701980379868096,1082,False
140372,230207,345,61.145371064440084,delaunay,1,0.03354583264446913,1082,False
150369,150487,345,34.843657284206344,delaunay,1,0.019116074947772944,1082,False
230288,230234,345,36.85129776346163,delaunay,1,0.02021751517709762,1082,False
150152,150487,345,41.85772971114298,delaunay,1,0.02296416509252373,1082,False
230277,230267,345,22.13187368212767,mst,1,0.012142082347766744,1082,False
150430,260137,345,13.533434057211483,mst,1,0.00742476995535316,1082,False
160299,160080,345,27.51961928552797,mst,1,0.015097930177231477,1082,False
110943,111207,345,17.967845284151508,mst,1,0.009857595438396082,1082,False
240166,240234,345,15.114014505161666,mst,1,0.00829191470016431,1082,False
140213,140338,345,22.973815815422043,mst,1,0.012603992209595122,1082,False
200182,200143,345,16.961689544604937,mst,1,0.009305594011868956,1082,False
130350,260119,345,15.678887162166376,mst,1,0.00860181753152249,1082,False
150430,150341,345,13.318623293820949,mst,1,0.0073069195638437974,1082,False
240226,240242,345,21.643934931977924,mst,1,0.011874387322479802,1082,False
240194,190191,345,58.9638279463123,neighbor_2,1,0.03234898521230156,1082,False
111323,111235,345,51.52568362379321,neighbor_2,1,0.028268238946722934,1082,False
111393,110883,345,40.82157508512734,neighbor_2,1,0.022395705549748506,1082,False
240194,240262,345,62.73010582940624,neighbor_2,1,0.03441525654829009,1082,False
150513,150426,345,47.81101076035254,neighbor_2,1,0.026230279375349892,1082,False
240231,150120,345,66.1730724867643,delaunay,1,0.03630415150922671,1082,False
160203,160252,345,25.76043587388733,delaunay,1,0.014132799517452995,1082,False
160203,160188,345,25.93094231642162,delaunay,1,0.014226343484665675,1082,False
240270,150120,345,67.7937257866415,delaunay,1,0.03719328119191506,1082,False
150434,150426,345,59.973798134995484,delaunay,1,0.03290307933808196,1082,False
150375,150532,345,22.386908956872904,mst,1,0.012282000881191354,1082,False
260206,260119,345,20.258354487734486,mst,1,0.011114224306230304,1082,False
150526,150550,345,13.871668823781048,mst,1,0.007610333746632241,1082,False
220204,220223,345,29.122175303249694,mst,1,0.015977131252276455,1082,False
170168,170517,345,19.03862151797992,mst,1,0.010445049234396882,1082,False
250328,250352,345,24.264371469840988,mst,1,0.013312022322878527,1082,False
110958,230072,345,29.727283672931286,mst,1,0.016309108370866736,1082,False
200182,200187,345,19.432412418128877,mst,1,0.010661092467160812,1082,False
110958,110972,345,31.216336285449817,mst,1,0.017126038726652998,1082,False
200171,200193,345,12.165903332559928,mst,1,0.006674509452771799,1082,False
160264,160192,345,48.360859858172,neighbor_2,1,0.026531939917988922,1082,False
160264,160209,345,66.16431927910294,neighbor_2,1,0.03629934928733814,1082,False
130310,130327,345,51.06197109392809,neighbor_2,1,0.02801383501309393,1082,False
130310,130367,345,53.9369451523297,neighbor_2,1,0.029591115466894597,1082,False
240194,220172,345,87.30615974363322,neighbor_2,1,0.04789827541490652,1082,False
260206,150460,345,33.41402060426675,delaunay,1,0.01833174161275882,1082,False
160299,160139,345,38.20970578783263,delaunay,1,0.020962770745183542,1082,False
230277,210332,345,49.28819731275208,delaunay,1,0.027040699722938134,1082,False
160299,160092,345,50.57968632879686,delaunay,1,0.02774924190103285,1082,False
250223,250217,345,49.57776302873571,delaunay,1,0.02719956249339586,1082,False
190170,190143,345,17.46100267438451,mst,1,0.00957952929751992,1082,False
200127,200003,345,21.657006928378145,mst,1,0.011881558936551925,1082,False
170218,170118,345,16.279140536226375,mst,1,0.00893113108183644,1082,False
170168,170118,345,28.11431335404495,mst,1,0.015424193757774712,1082,False
250357,250217,345,23.79658288047916,mst,1,0.01305538216421163,1082,False
160279,160261,345,31.020405011544582,mst,1,0.017018546080687764,1082,False
260105,260137,345,19.86127071541257,mst,1,0.010896374523977658,1082,False
240215,240220,345,10.860870089644843,mst,1,0.005958536583522859,1082,False
160247,160276,345,12.42552834021048,mst,1,0.006816946024916988,1082,False
230267,230257,345,34.885678059603244,mst,1,0.01913912856368067,1082,False
240305,240308,345,57.10675105975078,mst,1,0.031330147819380184,1082,False
150367,150434,345,26.347049278459334,mst,1,0.014454629849891994,1082,False
140316,140334,345,10.814983949609186,mst,1,0.0059333623348832585,1082,False
150500,150497,345,17.131506761751456,mst,1,0.009398759853328041,1082,False
170520,170168,345,10.303890247189326,mst,1,0.005652963941537181,1082,False
150539,150152,345,48.136246961795415,delaunay,1,0.02640871183873338,1082,False
160196,230263,345,119.64935764631367,delaunay,1,0.06564253773832626,1082,False
180129,180135,345,74.69916914849685,delaunay,1,0.040981774798545215,1082,False
150464,150539,345,55.19388340449114,delaunay,1,0.03028070225846059,1082,False
140372,160196,345,127.95066738453986,delaunay,1,0.07019683747288766,1082,False
160196,160192,345,16.97682510192746,mst,1,0.00931389774548089,1082,False
180129,180132,345,16.031692677047637,mst,1,0.008795375188499984,1082,False
180138,180132,345,22.499047226864576,mst,1,0.012343522654184053,1082,False
190204,150550,345,29.584975507539045,mst,1,0.016231034661981097,1082,False
230242,230257,345,35.940135927650346,mst,1,0.019717629708679418,1082,False
140372,140323,345,96.64792717058998,neighbor_3,1,0.0530233954567488,1082,True
130310,170512,345,75.37058819190963,neighbor_2,1,0.04135013156002268,1082,False
190170,190104,345,140.55987544673295,neighbor_2,1,0.07711455464542459,1082,False
